asn,org_name,country,aut_name,rank,cone_asns,cone_prefixes,degree_provider,degree_peer,degree_customer,degree_transit,clique_member,topology_degree,topology_classification,betweenness_centrality,closeness_centrality
149101,BKCLOUD COMPANY LIMITED,VN,BKCLOUDCSKH-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149102,KHANH CHI ICT COMPANY LIMITED,VN,KHANHCHIICT-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149103,BACH KIM HNT COMPANY LIMITED,VN,BKHNT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1,Stub,0.0,0.283971
149104,UNI JOINT STOCK COMPANY,VN,UNI-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149105,IPTP NETWORKS DA NANG COMPANY LIMITED,VN,IPTP-VN,30198.0,1.0,7.0,2.0,0.0,0.0,0.0,True,0,Stub,0.0,0.0
149106,VIETNAM SERVER SOLUTION COMPANY LIMITED,VN,VNVPSVN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149107,TRUMVPS COMPANY LIMITED,VN,TRUMVPS-VN,2418.0,11.0,151.0,1.0,0.0,10.0,11.0,True,11,Transit,0.028293,0.395367
149108,BAO LONG MANAGEMENT CONSULTANT COMPANY LIMITED,VN,BSSVIET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149109,GIAO HANG TIET KIEM JOINT STOCK COMPANY,VN,GHTK-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.403467
149110,CLOUD4VN DIGITAL TECHNOLOGY COMPANY LIMITED,VN,CLOUD4VN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149111,TEDEV TECHNOLOGICAL DEVELOPMENT COMPANY LIMITED,VN,TEDEV-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.305125
149112,TTK VIET NAM EDUCATION TECHNOLOGY JOINT STOCK COMPANY,VN,MCLASSVN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149113,ODB VIET NAM COMPANY LIMITED,VN,ODB-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
149114,NVK TECHNOLOGY AND SERVICES COMPANY LIMITED,VN,NVK-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149115,KINGBOND MIEN TRUNG COMPANY LIMITED,VN,KINGBOND-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149116,National Hospital of Tropical Diseases,VN,NHIETDOI-HOSPITAL-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.343624
149117,VTC MOBILE SERVICES JOINT STOCK COMPANY,VN,VTCMOBILE-VN,25294.0,1.0,6.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
149118,3S Viet Nam Technology Joint Stock Company,VN,THREESTECH-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149119,DHD TELECOM COMPANY LIMITED,VN,DHDTELECOM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149120,BLUE TECHNOLOGY AND INVESTMENT COMPANY LIMITED,VN,BLUETECH-VN,48776.0,1.0,2.0,3.0,0.0,0.0,0.0,True,3,Transit,0.002876,0.426311
149121,Department of Science and Technology of Lai Chau province,VN,LAICHAU-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149122,3T SYSTEM SOLUTIONS COMPANY LIMITED,VN,THREETSS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149123,VU GIA TECHNOLOGY INVESTMENT JOINT STOCK COMPANY,VN,ITCLOUD-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149124,WEBPX SOFTWARE COMPANY LIMITED,VN,THANHPHAT-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149125,4S TECHNOLOGY TRADING SERVICES COMPANY LIMITED,VN,DV4S-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149126,,VN,AS149126,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149127,Bac Giang Department of Information and Communications,VN,BACGIANG-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
149128,Prosperity and Development Joint Stock Commercial Bank,VN,PGBANK-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.335958
149129,Vietnam Government Portal,VN,CPVN-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
149130,TEKNIX CLOUD TECHNOLOGY INFRASTRUCTURE JOINT STOCK COMPANY,VN,TEKNIXCLOUD-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
149131,Optimal Agency LLC,VN,SOCLUA-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149132,GREENCLOUD LIMITED LIABILITY COMPANY,VN,GREENCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149133,MOC LAM TRADING AND SERVICES JOINT STOCK COMPANY,VN,MOCLAMESOUL-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149134,FUTE COMMERCIAL AND SERVICES COMPANY LIMITED,VN,FUTE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149135,SAPO TECHNOLOGY JOINT STOCK COMPANY,VN,SAPO-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149136,AALO.VN DIGITAL TECHNOLOGY JOINT STOCK COMPANY,VN,AALO-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149137,TAN THANH AN INTERNATIONAL TRADE DEVELOPMENT COMPANY LIMITED,VN,TANTHANHAN-VN,25121.0,1.0,5.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.001094,0.337731
149138,"RUBIK Trading Consultancy Service One Member Co., Ltd",VN,RUBIK-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149139,VGP JOINT STOCK COMPANY,VN,VGP-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149140,VIETSPEED SERVICE COMPANY LIMITED,VN,VIETSPEED-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149141,VAN ARCHITECTURE AND CONSTRUCTION COMPANY LIMITED,VN,VAN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149142,Vina Securities Joint Stock Company,VN,VNSC-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.000197,0.387585
149143,MONA MEDIA COMPANY,VN,MONA-MEDIA-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149144,VIHAT TECHNOLOGY COMPANY LIMITED,VN,VIHAT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149145,VNETWORK TELECOMMUNICATION SERVICES COMPANY LIMITED,VN,VNETWORK-TELECOM-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
149146,"VNETKIWON SECURITY CO., LTD",VN,VNETKIWON-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
149147,GOFIBER SOFTWARE TECHNOLOGY COMPANY LIMITED,VN,GOFIBER-SOFTWARE-VN,19100.0,1.0,14.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
149148,"Phu Hai Computer Co., Ltd",VN,PHUHAIPC-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.283499
149149,INTER BOOKING247 LIMITED COMPANY,VN,INTERBOOKING247-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149150,THDATA COMPANY LIMITED,VN,THDATA-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149151,VNSUN CLOUD COMPANY LIMITED,VN,VNSUNCLOUD-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149152,Onet IDC Company,VN,ONETIDC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149153,Thanh Hoa Information and Communication Technology Center,VN,TTCNTT-THANHHOA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149154,Department of Science and Technology of Lao Cai province,VN,LAOCAI-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
149155,SUNCLOUD TECHNOLOGY INFRASTRUCTURE JOINT STOCK COMPANY,VN,SUNCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149156,Bac Ninh Department of Information and Communications,VN,BACNINH-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
149157,Digital Transformation Center - An Giang Department of Science and Technology,VN,DXAG-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
149158,VietNam Eastern Sun Joint Stock Company,VN,ESVN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149159,Viet Nam Academy of Science and Technology,VN,VAST-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.313533
149160,Department of Science and Technology of Can Tho City,VN,CANTHO-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
149161,MEGA TECHNOLOGY COMPANY LIMITED,VN,MEGA-VN,39683.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
150323,Dak Lak Province Smart City Monitoring and Operation Center,VN,IOCDAKLAK-VN,,,,,,,,,0,Stub,0.0,0.0
150344,,,,,,,,,,,,0,Stub,0.0,0.0
150813,Thoi MMO Company Limited,VN,MINHTHOIPC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150814,VNIS JOINT STOCK COMPANY,VN,TVAN-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.303138
150815,VUONG THANG VTDIGITAL COMPANY LIMITED,VN,VTDIGITAL-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150816,CAMERA-VIET TECHNOLOGY SOLUTIONS COMPANY LIMITED,VN,CVCO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150817,MIND TECHNOLOGY LIMITED LIABILITY COMPANY,VN,MIND-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150818,HYPERNODE ONE MEMBER COMPANY LIMITED,VN,HYPERCORE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150819,ALGOGLOBAL COMPANY LIMITED,VN,ALGOGLOBAL-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150820,LIENVPS TECHNOLOGY COMPANY LIMITED,VN,LIENVPS-VN,19042.0,1.0,14.0,3.0,0.0,0.0,0.0,True,3,Transit,0.00106,0.396592
150821,HD TECHNICAL INFRASTRUCTURE CONSTRUCTION COMPANY LIMITED,VN,CTKYTHUATHD-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
150822,Department of Science and Technology of Tuyen Quang province,VN,TUYENQUANG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150823,FAST SOFTWARE JOINT STOCK COMPANY,VN,FAST-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.294931
150824,Premier Oil Viet Nam Offshore B.V,VN,POVO-VN,60658.0,1.0,1.0,2.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
150825,CODETAY SOFTWARE LIMITED LIABILITY COMPANY,VN,CODETAY-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150826,VR VIET NAM COMPANY LIMITED,VN,VR-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150827,MUOI LONG COMPANY LIMITED,VN,MUOILONG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150828,VMON CLOUD COMPANY LIMITED,VN,VMONCLOUD-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
150829,DIGITAL NETWORK CLOUD COMPANY LIMITED,VN,DNCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150830,CHIEU MINH COMPANY LIMITED,VN,CMINH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1,Stub,0.0,0.386124
150831,JACCS international vietnam finance company limited,VN,JIVF-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150832,NTNT COMPANY LIMITED,VN,NTNT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150833,TUAN LINH 88 COMPANY LIMITED,VN,CTTUANLINH88-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150834,IDATA TECHNOLOGY SOLUTIONS COMPANY LIMITED,VN,IDATA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150835,MAY CHU SAI GON SERVICE TRADING COMPANY LIMITED,VN,MCSG-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,0,Stub,0.0,0.0
150836,EPAY SERVICES JOINT STOCK COMPANY,VN,EPAYJSCNET-VN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
150837,SAOVANG TELECOMMUNICATION INFRASTRUCTURE JOINT STOCK COMPANY,VN,SVTELECOM-VN,36223.0,1.0,6.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.000459,0.363378
150838,HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,VN,HASONTECH-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
150839,THIEN TUAN SOLUTION AND TECHNOLOGY COMPANY LIMITED,VN,THIENTUANSTECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150840,HVT TM AND XNK COMPANY LIMITED,VN,HVT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150841,Department of Science and Technology of Quang Ngai province,VN,ICTQUANGNGAI-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150842,VIMEDIMEX GROUP PHARMACY CORPORATION,VN,VMD-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
150843,PHU MINH TECHNICAL SERVICE TRADING COMPANY,VN,PHUMINH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150844,VIN8 TECHNOLOGY INVESTMENT COMPANY LIMITED,VN,VIN8-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150845,DIDOTEK COMPANY LIMITED,VN,DIDOTEK-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150846,"Room 1508, 15th Floor, Vincom Center Building, 72 Le Thanh Ton, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam",VN,AXYS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
150847,DIGITAL SERVER COMPANY LIMITED,VN,MAYCHUSO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150848,VINAF GLOBAL COMPANY LIMITED,VN,VINAG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150849,Pho Web Technology Joint Stock Company,VN,PHOWEB-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150850,ZINVPS COMPANY LIMITED,VN,ZINVPS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.283499
150851,DXT DIGITAL TRANSFORMATION TECHNOLOGY JOINT STOCK COMPANY,VN,DXT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150852,BIGZ TECHNOLOGY JOINT STOCK COMPANY,VN,BIGZ-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150853,CLOUD VIET ONE MEMBER COMPANY LIMITED,VN,CLOVIET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150854,Diginext Group Joint Stock Company,VN,DIGINEXT-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
150855,MAY SOC COMPANY LIMITED,VN,MAYSOC-VN,39683.0,1.0,4.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
150856,"VNG DATA CENTER CO., LTD",VN,VNGDC-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.292237
150857,JB SECURITIES VIETNAM COMPANY LIMITED,VN,JBSV-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.408619
150858,"VIET SERVER TECHNOLOGY SOLUTIONS CO.,LTD",VN,VIETMAYCHU-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150859,SANDCLOCK SERVICE TRADING COMPANY LIMITED,VN,SANDCLOCK-VN,22850.0,1.0,12.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
150860,"JETCLOUD TECHNOLOGY CO., LTD",VN,JETCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150861,POWERNET COMPANY LIMITED,VN,POWERNET-VN,30631.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
150862,VPSTTT COMPUTER COMPANY LIMITED,VN,MAYTINHVPSTTT-VN,17325.0,1.0,20.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.389354
150863,HUY NGUYEN TECHNOLOGY SOLUTION JOINT STOCK COMPANY,VN,HNS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150864,VIET NAM VNNS TECHNOLOGIES JOINT STOCK COMPANY,VN,VNNS-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
150865,MMO VIET NAM SOFTWARE COMPANY LIMITED,VN,MMOSOFT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150866,FINTECH VIETNAM CREDIT INFORMATION JOINT STOCK COMPANY,VN,FCBV-VN,48405.0,1.0,2.0,4.0,0.0,0.0,0.0,True,4,Transit,0.00086,0.427023
150867,LP TECHNOLOGY ELECTRONIC COMMERCE COMPANY LIMITED,VN,LPTECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150868,ADVIETNAM ADVERTISEMENT MEDIA COMPANY LIMITED,VN,ADVIETNAM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150869,National Citizen Commercial Joint stock bank,VN,NCB-VN,36223.0,1.0,4.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.408619
150870,"KIM NGAN TECHNOLOGY TRADING SERVICES CO., LTD",VN,KIMNGAN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150871,N C T CORPORATION,VN,VNETWORKK-NCT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150872,TECHCLOUD SOLUTION JOINT STOCK COMPANY,VN,TECHCLOUD-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
150873,THUONGCLOUD COMPANY LIMITED,VN,TCTH-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.283499
150874,XOR BPO JOINT STOCK COMPANY,VN,XOR-CLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150875,XOR BPO JOINT STOCK COMPANY,VN,XOR-BPO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150876,MAILAND TECHNOLOGY TRADING SERVICES COMPANY LIMITED,VN,MAILAN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150877,HOI LOC TRADE SERVICES COMPANY LIMITED,VN,HOILOC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150878,V9 TECHNOLOGY JOINT STOCK COMPANY,VN,V9-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150879,WIX CLOUD COMPANY LIMITED,VN,WIXCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150880,FAST BYTE FAST DATA COMPANY LIMITED,VN,FASTBYTE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150881,INTERSTELLAR DIGITAL TECHNOLOGY COMPANY LIMITED,VN,IDT-NET-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,0,Stub,0.0,0.0
150882,XKA TECHNOLOGY MTV COMPANY LIMITED,VN,XKA-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
150883,Department of Information and Communication of Gia Lai province,VN,ICTGIALAI-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150884,ANZIX Joint Stock Company,VN,NEWVINA-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
150885,DA THANH TELECOMMUNICATION COMPANY LIMITED,VN,VTDT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150886,VN CLOUD ONE MEMBER COMPANY LIMITED,VN,VNCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150887,"NGOC HA TECHNOLOGY SERVICES CO., LTD",VN,NGOCHACLOUD-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
150888,"CENTER FOR INFORMATION AND COMMUNICATION TECHNOLOGY, Thai Nguyen Department of Information and Communications",VN,ICT-THAINGUYEN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
150889,MONA HOST LIMITED,VN,MONA-HOST-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150890,VETC ELECTRONIC TOLL COLLECTION COMPANY LIMITED,VN,VECTN-VN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.405063
150891,INFOGATE TECHNOLOGY COMPANY LIMITED,VN,INFOGATE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150892,GOLD VPS LIMITED,VN,ThuTranPC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150893,Department of Information and Communications of Nghe An province,VN,NGHEAN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150894,SON NGUYEN GROUP CORPORATION,VN,SONNGUYEN-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
150895,EZ TECHNOLOGY COMPANY LIMITED,VN,EZTECH-VN,4807.0,4.0,132.0,2.0,0.0,3.0,4.0,True,6,Transit,0.005557,0.395978
150896,HUNGCLOUD COMPANY LIMITED,VN,HUNGCL-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.283499
150897,AZPLAY TECHNOLOGY COMPANY LIMITED,VN,AZPLAY-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150898,VINASITE VIET NAM COMPANY LIMITED,VN,VINASITE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150899,HTSG HIGH TECHNOLOGY SERVICES AND MEDIA JOINT STOCK COMPANY,VN,HTSG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150900,VPSMMO COMPANY LIMITED,VN,VPSMMOCLOUD-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.387292
150901,NEXTPAY DIGITAL TRANSFORMATION GROUP JOINT STOCK COMPANY,VN,NEXTPAY-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.288776
150902,BIDATA MEDIA AND TECHNOLOGY JOINT STOCK COMPANY,VN,BIDATA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150903,ROYAL TECHNOLOGY MEDIA JOINT STOCK COMPANY,VN,HG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150904,BWF Technology Company Limited,VN,BWF-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150905,CENTRAL ELECTRICITY INFORMATION TECHNOLOGY COMPANY - CENTRAL REGIONAL ELECTRICITY CORPORATION,VN,EVNCPC-VN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
150906,NOVA SQUARE LIMITED,VN,NVSQ-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150907,GREEN SYSTEM SOLUTIONS COMPANY LIMITED,VN,GRS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150908,LAM TRAN SOFTWARE DEVELOPMENT COMPANY LIMITED,VN,LTSD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150909,BTT TECHNOLOGY SERVICES COMPANY LIMITED,VN,BTTHOST-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
